종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
255440,야스,"14,050","300","2.18","14,100","14,050","164,164","2,319,648,700","13,750","14,450","13,600","500",원(KRW),"13,058,000","183,464,900,000",
030960,양지사,"10,350","100","0.98","10,350","10,300","397,094","4,111,515,550","10,150","10,600","9,930","500",원(KRW),"15,980,000","165,393,000,000",
102120,어보브반도체,"15,350","-600","3.76","15,350","15,300","924,908","14,343,725,750","16,050","16,100","15,000","500",원(KRW),"17,459,653","268,005,673,550",
238120,얼라인드,"9,700","330","3.52","9,700","9,680","39,903","379,022,670","9,260","9,740","9,260","500",원(KRW),"7,189,448","69,737,645,600",
224810,엄지하우스,"4,200","-100","2.33","4,200","4,175","8,151","34,453,715","4,200","4,300","4,200","500",원(KRW),"4,200,000","17,640,000,000",
019990,에너토크,"4,425","5","0.11","4,425","4,410","51,751","226,802,990","4,420","4,460","4,315","500",원(KRW),"9,756,088","43,170,689,400",
011090,에넥스,"1,660","-75","4.32","1,660","1,655","48,012,217","83,005,034,710","1,760","1,850","1,600","500",원(KRW),"59,991,641","99,586,124,060",
041440,에버다임,"4,185","45","1.09","4,195","4,185","70,715","294,718,870","4,100","4,230","4,100","500",원(KRW),"17,915,944","74,978,225,640",
270660,에브리봇,"98,600","-2,900","2.86","98,600","98,500","774","76,486,800","98,100","105,000","98,100","500",원(KRW),"1,123,380","110,765,268,000",
038680,에스넷,"7,000","-30","0.43","7,010","7,000","162,708","1,145,614,580","6,930","7,150","6,930","500",원(KRW),"16,075,215","112,526,505,000",
217480,에스디생명공학,"4,360","-45","1.02","4,385","4,360","57,194","251,564,990","4,385","4,460","4,360","500",원(KRW),"22,415,066","97,729,687,760",
121890,에스디시스템,"739","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"9,609,200","7,101,198,800",
097780,에스맥,"1,650","30","1.85","1,655","1,650","5,884,515","9,727,725,200","1,620","1,680","1,615","200",원(KRW),"261,145,602","430,890,243,300",
042110,에스씨디,"1,615","30","1.89","1,620","1,615","990,984","1,592,090,915","1,585","1,650","1,510","500",원(KRW),"48,329,564","78,052,245,860",
298060,에스씨엠생명과학,"42,600","-2,950","6.48","42,650","42,600","634,410","27,888,973,250","45,200","46,950","42,200","500",원(KRW),"11,874,615","505,858,599,000",
065420,에스아이리소스,"639","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"66,340,075","42,391,307,925",
270210,에스알바이오텍,"9,170","0","0.00","9,200","8,000","0","0","0","0","0","500",원(KRW),"806,808","7,398,429,360",
103230,에스앤더블류,"2,805","-35","1.23","2,805","2,800","43,385","120,928,910","2,865","2,930","2,730","500",원(KRW),"7,200,000","20,196,000,000",
260970,에스앤디,"379,700","0","0.00","0","0","0","0","0","0","0","5,000",원(KRW),"303,642","115,292,867,400",
900080,에스앤씨엔진그룹,"197","0","0.00","0","0","0","0","0","0","0","0",중국위안(CNY),"123,759,593","24,380,639,821",
101490,에스앤에스텍,"41,500","-600","1.43","41,550","41,500","537,370","22,242,185,600","42,000","42,300","41,000","500",원(KRW),"21,451,447","890,235,050,500",
095910,에스에너지,"7,690","-160","2.04","7,690","7,680","395,832","3,037,462,850","7,790","7,830","7,560","500",원(KRW),"14,742,182","113,367,379,580",
275630,에스에스알,"6,280","70","1.13","6,280","6,270","51,744","322,480,880","6,200","6,400","6,100","500",원(KRW),"5,930,038","37,240,638,640",
031330,에스에이엠티,"2,340","30","1.30","2,345","2,340","783,752","1,828,848,750","2,310","2,375","2,295","500",원(KRW),"99,995,067","233,988,456,780",
060540,에스에이티,"2,635","10","0.38","2,640","2,635","470,436","1,235,474,225","2,600","2,670","2,575","500",원(KRW),"26,133,306","68,861,261,310",
158300,에스에이티이엔지,"8,800","-1,090","11.02","9,110","8,550","790","6,960,400","8,820","8,820","8,800","500",원(KRW),"3,306,335","29,095,748,000",
056190,에스에프에이,"39,550","-750","1.86","39,600","39,550","250,957","9,973,411,850","40,350","40,450","39,100","500",원(KRW),"35,908,760","1,420,191,458,000",
080000,에스엔유,"3,905","40","1.03","3,910","3,905","187,508","730,360,965","3,850","3,955","3,835","500",원(KRW),"34,322,870","134,030,807,350",
086460,에스엔피제네틱스,"3,955","140","3.67","4,380","3,955","3","12,290","4,380","4,380","3,955","500",원(KRW),"1,823,850","7,213,326,750",
005850,에스엘,"19,000","0","0.00","19,050","19,000","662,836","12,668,845,350","19,150","19,650","18,550","500",원(KRW),"48,203,277","915,862,263,000",
246250,에스엘에스바이오,"11,100","-150","1.33","11,150","11,100","30,182","339,690,550","10,800","11,450","10,800","500",원(KRW),"6,840,603","75,930,693,300",
041510,에스엠,"28,950","-50","0.17","29,000","28,950","350,586","10,198,684,100","28,700","29,500","28,500","500",원(KRW),"23,452,501","678,949,903,950",
299670,에스엠비나,"2,610","0","0.00","2,685","2,565","0","0","0","0","0","100",원(KRW),"5,450,000","14,224,500,000",
007820,에스엠코어,"8,150","-80","0.97","8,150","8,140","611,141","4,968,752,840","8,170","8,380","7,910","500",원(KRW),"20,033,946","163,276,659,900",
109610,에스와이,"4,015","-95","2.31","4,015","4,010","878,102","3,518,259,185","4,120","4,140","3,935","500",원(KRW),"46,826,320","188,007,674,800",
012750,에스원,"87,400","-600","0.68","87,400","87,300","97,582","8,514,851,100","89,000","89,000","86,800","500",원(KRW),"37,999,178","3,321,128,157,200",
306040,에스제이그룹,"16,200","1,150","7.64","16,250","16,200","505,636","8,092,938,050","15,000","16,450","14,850","500",원(KRW),"9,865,828","159,826,413,600",
080440,에스제이케이,"498","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"13,325,960","6,636,328,080",
217910,에스제이켐,"279","9","3.33","305","274","731","212,011","271","305","271","100",원(KRW),"12,990,522","3,624,355,638",
224020,에스케이씨에스,"680","0","0.00","680","582","2","1,260","580","680","580","500",원(KRW),"3,075,000","2,091,000,000",
096630,에스코넥,"2,050","40","1.99","2,050","2,045","1,188,885","2,415,362,465","2,010","2,075","1,990","200",원(KRW),"65,265,724","133,794,734,200",
069510,에스텍,"11,900","0","0.00","11,950","11,900","374,934","4,525,083,000","11,700","12,600","11,500","500",원(KRW),"10,910,000","129,829,000,000",
041910,에스텍파마,"12,250","-50","0.41","12,300","12,250","145,310","1,781,112,150","12,300","12,550","11,950","500",원(KRW),"11,898,263","145,753,721,750",
234300,에스트래픽,"4,810","-80","1.64","4,815","4,810","267,494","1,284,291,475","4,905","4,905","4,705","500",원(KRW),"20,826,160","100,173,829,600",
039440,에스티아이,"19,000","-100","0.52","19,000","18,950","401,847","7,657,869,400","19,550","19,550","18,450","500",원(KRW),"15,830,000","300,770,000,000",
098660,에스티오,"2,495","420","20.24","2,495","2,490","3,586,315","8,631,237,990","2,070","2,690","2,055","500",원(KRW),"12,500,976","31,189,935,120",
052020,에스티큐브,"9,200","-400","4.17","9,200","9,190","322,098","2,987,151,860","9,570","9,600","9,000","500",원(KRW),"30,385,009","279,542,082,800",
237690,에스티팜,"91,500","-1,600","1.72","91,600","91,500","228,116","20,891,565,100","91,200","94,100","90,200","500",원(KRW),"18,656,000","1,707,024,000,000",
050760,에스폴리텍,"5,480","10","0.18","5,490","5,480","120,654","656,454,540","5,380","5,530","5,380","500",원(KRW),"16,334,678","89,514,035,440",
288620,에스퓨얼셀,"39,400","-600","1.50","39,450","39,400","151,961","5,957,896,700","39,100","40,500","37,950","500",원(KRW),"6,544,316","257,846,050,400",
317830,에스피시스템스,"6,430","100","1.58","6,470","6,430","75,051","481,457,240","6,330","6,540","6,270","100",원(KRW),"8,145,700","52,376,851,000",
058610,에스피지,"9,270","100","1.09","9,280","9,270","386,552","3,584,492,220","9,120","9,450","9,050","500",원(KRW),"20,876,975","193,529,558,250",
043340,에쎈테크,"1,175","30","2.62","1,175","1,170","322,332","375,090,690","1,140","1,185","1,135","500",원(KRW),"72,000,000","84,600,000,000",
023960,에쓰씨엔지니어링,"7,270","-130","1.76","7,280","7,270","727,118","5,342,264,000","7,390","7,480","7,100","500",원(KRW),"25,016,587","181,870,587,490",
298690,에어부산,"3,465","115","3.43","3,465","3,460","1,399,151","4,808,467,195","3,380","3,505","3,355","1,000",원(KRW),"82,070,000","284,372,550,000",
054630,에이디칩스,"1,220","-40","3.17","1,225","1,220","49,949,015","61,300,345,890","1,300","1,325","1,145","500",원(KRW),"51,968,256","63,401,272,320",
200710,에이디테크놀로지,"30,300","-450","1.46","30,350","30,300","398,191","12,084,752,250","30,600","30,950","29,850","500",원(KRW),"13,274,598","402,220,319,400",
096690,에이루트,"6,730","200","3.06","6,740","6,730","377,421","2,524,392,670","6,530","6,880","6,500","500",원(KRW),"12,649,856","85,133,530,880",
140910,에이리츠,"6,800","-40","0.58","6,810","6,800","13,534","92,155,590","6,880","6,880","6,760","5,000",원(KRW),"3,792,775","25,790,870,000",
078520,에이블씨엔씨,"7,400","240","3.35","7,410","7,400","109,330","805,838,400","7,330","7,460","7,260","500",원(KRW),"27,033,459","200,047,596,600",
298380,에이비엘바이오,"28,800","1,450","5.30","28,850","28,800","1,394,476","39,394,394,150","27,550","29,000","26,900","500",원(KRW),"46,246,225","1,331,891,280,000",
203400,에이비온,"9,200","490","5.63","9,200","9,150","30,139","271,062,820","8,800","9,400","8,620","500",원(KRW),"12,536,060","115,331,752,000",
195990,에이비프로바이오,"1,515","-125","7.62","1,520","1,515","29,945,044","46,990,837,685","1,670","1,720","1,465","500",원(KRW),"251,469,584","380,976,419,760",
003800,에이스침대,"38,850","50","0.13","38,900","38,800","2,345","90,697,050","38,500","39,000","38,450","1,000",원(KRW),"11,090,000","430,846,500,000",
322190,에이스캠퍼,"1,350","-95","6.57","1,350","1,235","27,974","34,607,950","1,255","1,435","1,230","100",원(KRW),"7,505,197","10,132,015,950",
088800,에이스테크,"27,300","-200","0.73","27,300","27,250","1,226,393","33,137,008,500","27,150","27,600","26,500","500",원(KRW),"40,957,928","1,118,151,434,400",
241840,에이스토리,"34,500","1,100","3.29","34,550","34,500","132,326","4,514,291,350","33,000","34,850","32,950","500",원(KRW),"9,318,240","321,479,280,000",
138360,에이씨티,"4,480","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"34,611,984","155,061,688,320",
039230,에이아이비트,"181","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"110,362,573","19,975,625,713",
312610,에이에프더블류,"17,450","1,200","7.38","17,450","17,400","1,321,864","23,869,892,050","16,600","20,250","15,700","500",원(KRW),"10,128,444","176,741,347,800",
015260,에이엔피,"1,600","20","1.27","1,605","1,600","524,091","823,785,540","1,525","1,630","1,525","500",원(KRW),"21,826,409","34,922,254,400",
234070,에이원알폼,"17,600","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"3,571,441","62,857,361,600",
072990,에이치시티,"13,550","-600","4.24","13,600","13,550","81,461","1,117,240,350","14,150","14,150","13,400","500",원(KRW),"6,927,600","93,868,980,000",
044990,에이치엔에스하이텍,"9,000","50","0.56","9,100","9,080","1,613","14,463,830","8,950","9,000","8,950","500",원(KRW),"7,511,064","67,599,576,000",
176440,에이치엔티,"1,920","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"85,739,345","164,619,542,400",
028300,에이치엘비,"94,000","-200","0.21","94,100","94,000","448,558","42,207,600,600","93,300","95,600","93,200","500",원(KRW),"52,974,132","4,979,568,408,000",
067630,에이치엘비생명과학,"25,900","-450","1.71","25,900","25,850","552,513","14,461,260,050","26,000","26,650","25,900","500",원(KRW),"47,070,453","1,219,124,732,700",
047920,에이치엘비제약,"15,200","-400","2.56","15,250","15,200","288,006","4,425,148,200","15,400","15,800","14,800","500",원(KRW),"20,960,211","318,595,207,200",
043220,에이치엘비파워,"1,275","-10","0.78","1,280","1,275","669,616","855,576,830","1,285","1,295","1,250","500",원(KRW),"91,115,377","116,172,105,675",
239610,에이치엘사이언스,"42,700","-400","0.93","42,700","42,650","16,392","699,923,200","42,550","43,200","42,400","500",원(KRW),"5,142,148","219,569,719,600",
353070,에이치엠씨제4호스팩,"2,045","0","0.00","2,040","2,020","16","32,455","2,015","2,045","2,015","100",원(KRW),"4,310,000","8,813,950,000",
353060,에이치엠씨제5호스팩,"2,020","-5","0.25","2,020","2,010","73,905","148,918,590","2,015","2,020","2,015","100",원(KRW),"5,115,000","10,332,300,000",
044780,에이치케이,"1,860","30","1.64","1,860","1,850","168,662","308,223,865","1,830","1,860","1,775","500",원(KRW),"18,505,787","34,420,763,820",
071670,에이테크솔루션,"21,350","-1,550","6.77","21,350","21,300","1,097,837","23,022,873,850","21,650","22,200","19,550","500",원(KRW),"10,000,000","213,500,000,000",
045660,에이텍,"35,150","50","0.14","35,200","35,150","348,733","12,331,667,950","34,900","36,100","34,500","500",원(KRW),"8,260,000","290,339,000,000",
224110,에이텍티앤,"24,500","-200","0.81","24,500","24,450","194,424","4,807,047,050","24,500","25,200","24,100","500",원(KRW),"5,340,000","130,830,000,000",
230980,에이트원,"4,820","-250","4.93","4,835","4,820","141,871","695,566,290","5,080","5,170","4,820","100",원(KRW),"16,070,827","77,461,386,140",
021080,에이티넘인베스트,"2,305","-95","3.96","2,315","2,305","1,416,228","3,282,738,020","2,400","2,400","2,260","500",원(KRW),"48,000,000","110,640,000,000",
089530,에이티세미콘,"869","-29","3.23","869","868","6,978,303","6,129,342,087","895","895","861","500",원(KRW),"126,475,812","109,907,480,628",
200470,에이팩트,"7,620","160","2.14","7,630","7,620","657,542","4,951,822,490","7,410","7,670","7,280","500",원(KRW),"17,553,680","133,759,041,600",
073070,에이팸,"2,035","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"28,711,325","58,427,546,375",
207490,에이펙스인텍,"8,500","-1,000","10.53","10,900","9,100","1","8,500","8,500","8,500","8,500","500",원(KRW),"3,600,000","30,600,000,000",
262260,에이프로,"47,050","-500","1.05","47,050","47,000","166,556","7,902,732,300","48,500","48,700","46,700","500",원(KRW),"6,880,626","323,733,453,300",
109960,에이프로젠 H&G,"705","0","0.00","705","704","798,329","563,888,965","703","720","700","500",원(KRW),"178,695,217","125,980,127,985",
007460,에이프로젠 KIC,"1,955","-45","2.25","1,955","1,950","7,239,401","14,191,195,225","2,000","2,020","1,930","500",원(KRW),"182,946,253","357,659,924,615",
003060,에이프로젠제약,"1,250","0","0.00","1,250","1,245","2,108,024","2,624,521,765","1,255","1,260","1,235","500",원(KRW),"398,575,766","498,219,707,500",
244920,에이플러스에셋,"5,360","-10","0.19","5,360","5,350","125,829","672,763,920","5,370","5,400","5,300","500",원(KRW),"22,607,693","121,177,234,480",
089970,에이피티씨,"19,150","400","2.13","19,150","19,100","311,504","5,915,028,850","18,600","19,550","18,250","100",원(KRW),"23,564,595","451,261,994,250",
230240,에치에프알,"29,650","-350","1.17","29,650","29,600","156,656","4,638,380,700","29,650","30,050","29,200","500",원(KRW),"12,882,020","381,951,893,000",
064510,에코마이스터,"1,570","10","0.64","1,585","1,570","261,671","414,060,920","1,560","1,615","1,555","500",원(KRW),"26,691,608","41,905,824,560",
230360,에코마케팅,"28,100","100","0.36","28,200","28,100","296,219","8,345,285,550","28,500","28,600","27,750","100",원(KRW),"32,517,874","913,752,259,400",
038870,에코바이오,"10,250","440","4.49","10,250","10,200","562,031","5,692,860,000","9,810","10,300","9,650","500",원(KRW),"11,610,994","119,012,688,500",
128540,에코캡,"3,260","-115","3.41","3,270","3,260","1,649,320","5,642,881,085","3,415","3,600","3,200","100",원(KRW),"14,558,800","47,461,688,000",
086520,에코프로,"61,600","-700","1.12","61,700","61,600","662,079","40,502,638,500","62,300","62,600","59,300","500",원(KRW),"22,090,191","1,360,755,765,600",
247540,에코프로비엠,"187,500","-6,000","3.10","187,500","187,400","452,522","84,974,365,100","196,500","196,500","182,700","500",원(KRW),"21,035,166","3,944,093,625,000",
038110,에코플라스틱,"2,145","35","1.66","2,150","2,145","333,312","709,768,405","2,095","2,175","2,055","500",원(KRW),"25,669,370","55,060,798,650",
073540,에프알텍,"6,650","250","3.91","6,650","6,640","276,656","1,786,805,940","6,320","6,650","6,150","500",원(KRW),"11,400,000","75,810,000,000",
064850,에프앤가이드,"7,960","-140","1.73","7,970","7,960","95,790","764,134,680","8,100","8,190","7,860","500",원(KRW),"12,080,000","96,156,800,000",
